"","address","lat","lon","para","name","addr","LATITUDE","LONGITUDE","matched","Errors"
"890","Takoma Metro",38.9756131,-77.0179073,"0x89b7c884a4be7d03:0xc5ab7e7ce2b65943","Takoma","327 Cedar St NW, Washington, DC 20012",38.975219,-77.016855,TRUE,100.970940644033
"891","Takoma Park Rec Center",38.9685523,-77.0175288,"0x89b7c88695ec81b3:0x9b2c4201f8655ebc","Takoma Community Center","300 Van Buren St NW, Washington, DC 20012",38.98265,-76.988311,TRUE,2972.64120410536
"892","Tanger Outlets",38.794645,-77.001121,"0x89b7ba86e8d878e7:0x99af4242f0f39730","Tanger Outlets National Harbor","6800 Oxon Hill Rd, National Harbor, MD 20745",38.7968,-77.0026,TRUE,271.751970504791
"893","Tanner Park",38.9110955,-77.0017625,"0x89b7b99237821f23:0x2f6b1e48bfa18ed0","Alethia Tanner Park","227 Harry Thomas Way NE, Washington, DC 20002",38.911214,-77.002257,TRUE,44.7686978515976
"894","tech trailer V-1",38.9051837,-77.0683283,"0x89b7b646044d99b3:0xfb9c01ff3095e1d7","Trek Bicycle Washington D.C. Georgetown","3411 M St NW, Washington, DC 20007",38.9051837,-77.0683283,FALSE,0
"895","Temporary Rd & Old Reston Ave",38.96009,-77.35326,"0x89b648204fe27573:0xd745c6bf238d88d7","Temporary Rd at Old Reston Ave","Reston, VA 20190",38.960084,-77.353414,TRUE,13.3320696653723
"896","Tenleytown / Wisconsin Ave & Albemarle St NW",38.9479287,-77.0796836,"0x89b7c9ea09027ef3:0x2545abd901982697","Albemarle St NW & Wisconsin Ave","Washington, DC 20016",38.947607,-77.079382,TRUE,44.2702956973491
"897","The Mall at Prince Georges",38.9684528,-76.9573854,"0x89b7c6fa11832d53:0x9d72cb1b7aed933c","Mall at Prince George's","3500 East-West Hwy, Hyattsville, MD 20782",38.968842,-76.954171,TRUE,281.24404317877
"898","The Shoppes @ Burnt Mills",39.0301058,-77.0054158,"0x89b7c58eaf261f19:0x10284a72c08e0e94","Shoppes of Burnt Mills","10715 Colesville Rd, Silver Spring, MD 20901",39.031314,-77.004122,TRUE,174.750968390305
"899","Thomas Circle",38.9055427,-77.0318833,"0x89b7b7952d77f7b1:0xc0de95724cb8615d","Thomas Cir NW","Washington, DC 20005",38.9059,-77.0325,TRUE,66.5286801509775
"900","Thomas Jefferson St NW & Water/K St NW",38.9028261,-77.060173,"0x89b7b64c68c3166f:0x5354f32e7555ede3","Capital Bikeshare: Thomas Jefferson St NW & Water/K St NW","Washington, DC 20007",38.902826,-77.060173,TRUE,0.0111194931328162
"901","TJ Cmty Ctr / 2nd St & S Old Glebe Rd",38.8694838,-77.0960658,"0x89b7b6a23fb93b83:0xe04265b39831d34e","Thomas Jefferson Community Center","3501 2nd St S, Arlington, VA 22204",38.869418,-77.095596,TRUE,41.3252817945956
"902","Topsails Ln & Seatrend Way",38.7754754,-77.1600097,"0x89b7ad7d4d4a2203:0xaab089e74566047b","Topsails Ln & Seatrend Way","Springfield, VA 22150",38.7754754,-77.1600097,FALSE,0
"903","Towers Crescent Dr & Tysons One Pl",38.9147697,-77.2202558,"0x89b64ae7b31e1089:0x29b5cfe2cdecb929","Towers Crescent","Towers Cres Plaza, Tysons, VA 22102",38.9147697,-77.2202558,FALSE,0
"904","Town Center Pkwy & Bowman Towne Dr",38.96254,-77.36196,"0x89b6481df0600e45:0x3adb52ac9840be5a","Town Center Pkwy at Bowman Towne Dr","Reston, VA 20190",38.962524,-77.361902,TRUE,5.32095196217261
"905","Town Center Pkwy & Sunset Hills Rd",38.9539683,-77.3628871,"0x89b6481a6963f0e7:0x43a2612de9c7732e","Town Center Pkwy & Sunset Hills Rd","Reston, VA 20190",38.955171,-77.363094,TRUE,134.925519945794
"906","Traville Gateway Dr & Gudelsky Dr",39.0948059,-77.2017222,"0x89b632b141078963:0x6105379947521686","Traville Gateway Garage","9638 Gudelsky Dr, Rockville, MD 20850",39.093783,-77.202501,TRUE,132.114579985718
"907","Trinidad Rec Center",38.9065757,-76.982804,"0x89b7b86c180abb09:0x1c8fadd75c67f1c9","Trinidad Recreation Center","1310 Childress St NE, Washington, DC 20002",38.906299,-76.983221,TRUE,47.4193659047553
"908","Troy St & 26th St S",38.8478037,-77.0754352,"0x89b7b134c08549ad:0x325ed6a4d172dbf8","S Troy St & 26th St S","Arlington, VA 22206",38.8478037,-77.0754352,FALSE,0
"909","Twinbrook Metro",39.0624367,-77.1209461,"0x89b7cdcb9be5be69:0x7429512e1c70f384","Twinbrook","1600 Chapman Ave, Rockville, MD 20852",39.062041,-77.120776,TRUE,46.3860940434335
"910","Tyco Rd & Boyd Pointe Way",38.9307961,-77.241495,"0x89b64a603c76988d:0x5ad5e55b2190bf8c","Tyco Rd & Boyd Pointe Wy","Tysons, VA 22102",38.930767,-77.241436,TRUE,6.04279997434976
"911","Tysons Corner Station",38.9206198,-77.2222368,"0x89b64ae938af88db:0xd4d04b5afdce3b62","Tysons Corner Station","Tysons, VA 22102",38.9206198,-77.2222368,FALSE,0
"912","Tysons Metro North",38.9206324,-77.2222394,"0x89b64ae915db0561:0x7d4edb965f54ee16","Tysons","Chain Bridge Rd, Tysons, VA 22102",38.920939,-77.222115,TRUE,35.7506674879792
"913","Tysons Metro South",38.9206324,-77.2222394,"0x89b64ae915db0561:0x7d4edb965f54ee16","Tysons","Chain Bridge Rd, Tysons, VA 22102",38.919475,-77.221179,TRUE,158.046525864528
"914","Tysons One Pl & Chain Bridge Rd",38.9177907,-77.2336061,"0x89b64afa60b3784b:0x5b26334c4a0a44f9","Chain Bridge Rd","Virginia",38.9177907,-77.2336061,FALSE,0
"915","Tysons West Transit Center",38.9327032,-77.231775,"0x89b64a8dc7c0c7f1:0x19968852347e4f1","Tysons West*Park Transit Station","8300 Jones Branch Dr, Tysons, VA 22102",38.9327032,-77.231775,FALSE,0
"916","Union Market",38.9085499,-76.9976626,"0x89b7b81094c7b8c7:0xa70e1607c1ee01d8","Union Market","1309 5th St NE, Washington, DC 20002",38.907908,-76.99707,TRUE,87.8847769280431
"917","Union Market/6th St & Neal Pl NE",38.9085499,-76.9976626,"0x89b7b81094c7b8c7:0xa70e1607c1ee01d8","Union Market","1309 5th St NE, Washington, DC 20002",38.9085499,-76.9976626,FALSE,0
"918","United Medical Center",38.8357224,-76.9851469,"0x89b7ba21a9aad023:0x22732d4a9d1c9edb","United Medical Center","1310 Southern Ave SE, Washington, DC 20032",38.835737,-76.983144,TRUE,173.488702366403
"919","University Dr & Democracy Ln",38.8957394,-77.0287249,"0x89b7b7975b60edab:0x9628c73020789aeb","Duke University in DC","1201 Pennsylvania Avenue NW, Washington, DC 20004",38.849411,-77.304435,TRUE,24417.8354461806
"920","US Dept of State / Virginia Ave & 21st St NW",38.8948244,-77.0470168,"0x89b7b7af07c24ef5:0x9e6811afde3e9f12","U.S. Department of State","2201 C St NW, Washington, DC 20451",38.8948244,-77.0470168,FALSE,0
"921","USDA / 12th & C St SW",38.8867712,-77.029926,"0x89b7b7dec1750c0d:0x3c63f6b67312b8ba","US Department of Agriculture","1400 Independence Ave SW, Washington, DC 20250",38.886277,-77.028242,TRUE,155.770435502028
"922","USDA / 12th & Independence Ave SW",38.8867712,-77.029926,"0x89b7b7dec1750c0d:0x3c63f6b67312b8ba","US Department of Agriculture","1400 Independence Ave SW, Washington, DC 20250",38.8867712,-77.029926,FALSE,0
"923","Utah St & 11th St N",38.8837543,-77.1139342,"0x89b7b425532332c3:0xc5904dda1e0c69fc","N Utah St & 11th St N","Arlington, VA 22203",38.8837543,-77.1139342,FALSE,0
"924","V1 Warehouse Test Station",38.9071923,-77.0368707,"0x89b7c6de5af6e45b:0xc2524522d4885d2a","Washington","District of Columbia",38.9071923,-77.0368707,FALSE,0
"925","Vaden Dr & Royal Victoria Dr/Jim Scott Cmty Ctr",38.8732007,-77.2720826,"0x89b64bf6fbb5d38d:0x78c1877b2dfa5ce4","Jim Scott (Providence) Community Center","3001 Vaden Dr, Fairfax, VA 22031",38.873261,-77.272999,TRUE,79.6149574014387
"926","Vaden Dr & Royal Victoria Dr/Providence Community Center",38.8732007,-77.2720826,"0x89b64bf6fbb5d38d:0x78c1877b2dfa5ce4","Jim Scott (Providence) Community Center","3001 Vaden Dr, Fairfax, VA 22031",38.8732007,-77.2720826,FALSE,0
"927","Valley Ave & Wheeler Rd SE",38.8367154,-76.9932092,"0x89b7ba1c283609dd:0xc7df6532b6d6c4ac","Wheeler Rd SE & Valley Ave SE","Washington, DC 20032",38.836646,-76.993589,TRUE,33.7889436572933
"928","Van Dorn Metro",38.7992857,-77.12929,"0x89b7b246c52a821f:0x8fc3770e9f54eb29","Van Dorn St","5690 Eisenhower Ave, Alexandria, VA 22310",38.800077,-77.129943,TRUE,104.614574683676
"929","Van Ness Metro / UDC",38.9445046,-77.0640338,"0x89b7c9cec77441bd:0x175e107b276eb7cb","Van Ness-UDC","4200 Connecticut Ave NW, Washington, DC 20008",38.944551,-77.063896,TRUE,12.9861964313321
"930","Vantage Hill Rd & Wainwright Dr",38.9663979,-77.349952,"0x89b637deac3774f9:0xbb9094cdcaf07604","Wainwright Dr & Vantage Hill Rd","Reston, VA 20190",38.9667,-77.348487,TRUE,131.036276149817
"931","Vermont Ave & I St NW",38.9013567,-77.0346035,"0x89b7b7be0c0f9931:0xc07ed0e49fcac5f8","Vermont Ave NW & I St NW","Washington, DC 20005",38.901136,-77.034451,TRUE,27.8639114756029
"932","Veterans Pl & Pershing Dr",38.9974548,-77.0237044,"0x89b7c8b074281a8b:0xcd83b2c3f48fab4","Veterans Pl & Pershing Dr","Silver Spring, MD 20910",38.9974548,-77.0237044,FALSE,0
"933","Vienna Metro South",38.8770113,-77.2727549,"0x89b64bf0db02818f:0x6a068ad7ca5cb17","Vienna Metro Station (South side)","Oakton, VA 22031",38.877415,-77.270731,TRUE,180.85719662662
"934","Virginia Ave & 25th St NW",38.898157,-77.051691,"0x89b7b7b20ebeffa1:0xbc28538bb7f45e89","Virginia Av NW & G St NW","Washington, DC 20037",38.89846,-77.053052,TRUE,122.503487948061
"935","Virginia Ave & C St NW",38.8939307,-77.044068,"0x89b7b7a59afb4987:0x17acaff977a3fef6","Virginia Ave NW & C St NW","Washington, DC 20415",38.894112,-77.044334,TRUE,30.6000589187208
"936","Virginia Hospital Center",38.8887564,-77.1270875,"0x89b7b449be4cbcb9:0xa535daf154c470c9","VHC Health - Virginia Hospital Center","1701 N George Mason Dr, Arlington, VA 22205",38.887914,-77.128015,TRUE,123.362931063736
"937","Virginia Square Metro / Monroe St & 9th St N",38.882442,-77.102951,"0x89b7b427fbcb8d7f:0x2eab7e273a36fbfb","Virginia Square Station at Monroe & 9th","Arlington, VA 22201",38.882788,-77.103148,TRUE,42.0829332071608
"938","Virginia Square Metro / N Monroe St & 9th St N",38.882442,-77.102951,"0x89b7b427fbcb8d7f:0x2eab7e273a36fbfb","Virginia Square Station at Monroe & 9th","Arlington, VA 22201",38.882442,-77.102951,FALSE,0
"939","Virginia Theological Seminary",38.8204032,-77.0917951,"0x89b7b1654e6bb04d:0x757c56deda45dcd7","Virginia Theological Seminary","3737 Seminary Rd, Alexandria, VA 22304",38.820152,-77.093879,TRUE,182.684124311436
"940","Vy Reston Heights",38.9483831,-77.3571044,"0x89b6481616cd5367:0x1abeb8a4a043e1fe","VY Reston Heights","11830 Sunrise Valley Dr, Reston, VA 20191",38.949008,-77.355299,TRUE,170.89071335702
"941","W Broad St & Little Falls St",38.8839123,-77.173685,"0x89b7b4c1a532a77d:0x97f82c78f770e44a","W Broad St & Little Falls St","Falls Church, VA 22046",38.883601,-77.173438,TRUE,40.6851055639014
"942","W Columbia St & N Washington St",38.8850285,-77.1665206,"0x89b7b4e9581f0195:0x587f3866a09254f6","W Columbia St & N Washington St","Falls Church, VA 22046",38.885621,-77.166917,TRUE,74.2816325744488
"943","W&OD Trail & Explorer St/Reston Bus Station",38.957037,-77.359718,"0x89b6481937fd5c01:0xd70966e57b06e6b9","Capital Bikeshare: W&OD Trail & Explorer St/Reston Bus Station","Reston, VA 20190",38.957037,-77.359718,TRUE,0
"944","W&OD Trail & Langston Blvd",38.8873782,-77.162126,"0x89b7b4efb1ed9e43:0xe82ef99cde2e4936","Washington and Old Dominion Trail & Langston Blvd.","Arlington, VA 22205",38.88715,-77.16212,TRUE,25.3799957861144
"945","W&OD Trail bridge & N Washington St",38.9894657,-77.4096611,"0x89b6383879fde15d:0x387317f4d22ff1c9","Washington and Old Dominion Trail","Virginia",38.9894657,-77.4096611,FALSE,0
"946","W&OD Trail/Sunset Hills Rd & Isaac Newton Sq",38.9512665,-77.3401472,"0x89b6482e3a4b5ae9:0x50efdcbe5d871056","Isaac Newton Square & Sunset Hills Rd","Reston, VA 20190",38.951419,-77.340281,TRUE,20.5284632173763
"947","W&OD Trail/Sunset Hills Rd & Old Reston Ave",38.9549115,-77.351941,"0x89b64823b0415dab:0x1e10e0a9c5188777","Sunset Hills Rd & Old Reston Ave","Reston, VA 20190",38.955079,-77.351649,TRUE,31.3753859803974
"948","Wakefield High School",38.8475647,-77.1116524,"0x89b7b3436f71aac9:0x85b13bd2f4e1b566","Wakefield High School","1325 S Dinwiddie St, Arlington, VA 22206",38.847129,-77.11255,TRUE,91.5946295185419
"949","Walker Mill Road/ Walker Mill Regional Park",38.8748485,-76.8673988,"0x89b7bfa90248af2b:0x842285872d37cdff","Walker Mill Regional Park","8001 Walker Mill Rd, Capitol Heights, MD 20743",38.8748485,-76.8673988,FALSE,0
"950","Walter Reed Community Center / Walter Reed Dr & 16th St S",38.8578971,-77.0861978,"0x89b7b6b13ddeecaf:0x8cc1d7d9630e471e","Walter Reed Recreation Center","2909 16th St S, Arlington, VA 22204",38.8578971,-77.0861978,FALSE,0
"951","Walter Reed Dr & 16th St S",38.8566662,-77.0882126,"0x89b7b6b19e8c8031:0xb1d4c0bd1601b1dd","16th St S & Walter Reed Dr","Arlington, VA 22204",38.8566662,-77.0882126,FALSE,0
"952","Walter Reed Dr & 8th St S",38.865629,-77.0877345,"0x89b7b6bb86cdc093:0x4949119745d95926","8th St S & Walter Reed Dr","Arlington, VA 22204",38.865629,-77.0877345,FALSE,0
"953","Ward Circle / American University",38.9373724,-77.0867351,"0x89b7c9e38bbc8191:0x61394ec00d48e18f","American University School of Public Affairs","Ward Circle Bldg, Kerwin Hall (formerly Ward Circle Building, 4400 Massachusetts Ave NW #270, Washington, DC 20016",38.938736,-77.087171,TRUE,156.242237927013
"954","Washington & Independence Ave SW/HHS",38.8866441,-77.0144068,"0x89b7b7811231430b:0xaea70a22192e9416","U.S. Department of Health & Human Services","200 Independence Ave SW, Washington, DC 20201",38.886978,-77.013769,TRUE,66.5274176138728
"955","Washington Adventist U / Flower Ave & Division St",38.9860709,-77.0004116,"0x89b7c6185d3ed67d:0x6ba31e8345df95ea","Washington Adventist University","7600 Flower Ave, Takoma Park, MD 20912",38.9860709,-77.0004116,FALSE,0
"956","Washington Blvd & 10th St N",38.8845265,-77.0930626,"0x89b7b685a773822f:0x9df43f286d10030b","10th St N & Washington Blvd","Arlington, VA 22201",38.884734,-77.093485,TRUE,43.23272183227
"957","Washington Blvd & 7th St N",38.8808556,-77.0905812,"0x89b7b6900f47a50b:0x251917f062029062","7th St N & Washington Blvd","Arlington, VA 22201",38.88081,-77.090792,TRUE,18.9382590461548
"958","Washington Blvd & N Frederick St",38.8848943,-77.1279844,"0x89b7b447ceeab569:0x7293dc36496c2375","N Frederick St & Washington Blvd","Arlington, VA 22205",38.884829,-77.127671,TRUE,28.0813640582926
"959","Washington Blvd & Walter Reed Dr",38.8724485,-77.0813528,"0x89b7b6951d21ebc7:0x34cb68435ac6a1e","Walter Reed Dr & Washington Blvd","Arlington, VA 22204",38.8724485,-77.0813528,FALSE,0
"960","Washington-Lee High School / N Stafford St & Generals Way",38.8881815,-77.1103685,"0x89b7b42eccbcbf33:0x68706d89d1dc0e3f","Washington-Liberty High School","1301 N Stafford St, Arlington, VA 22201",38.8881815,-77.1103685,FALSE,0
"961","Washington-Liberty High School / N Stafford St & Generals Way",38.8881815,-77.1103685,"0x89b7b42eccbcbf33:0x68706d89d1dc0e3f","Washington-Liberty High School","1301 N Stafford St, Arlington, VA 22201",38.888282,-77.111066,TRUE,61.3949530476154
"962","Waterfront Park",38.9028878,-77.0653205,"0x89b7b64f1dfb1af1:0xa841b0b5af9e6649","Georgetown Waterfront Park","3303 Water St NW, Washington, DC 20007",38.874821,-77.020788,TRUE,4959.39058331314
"963","WAU / Flower Ave & Division St",38.9860709,-77.0004116,"0x89b7c6185d3ed67d:0x6ba31e8345df95ea","Washington Adventist University","7600 Flower Ave, Takoma Park, MD 20912",38.986743,-77.000035,TRUE,81.5149753924983
"964","West Falls Church Metro",38.900818,-77.188919,"0x89b7b4d5d7b51587:0x4815d238651ef321","West Falls Church","7040 Haycock Rd, Falls Church, VA 22043",38.9001,-77.1887,TRUE,82.0564163780671
"965","West Hyattsville Metro",38.9555285,-76.9692949,"0x89b7c7a9571e0a65:0x3cfc46ba64b8e82","West Hyattsville","2700 Hamilton St, Hyattsville, MD 20782",38.955349,-76.968084,TRUE,106.590831904103
"966","Westbranch & Jones Branch Dr",38.9314181,-77.220662,"0x89b64a942d8ea3c5:0x9805778414292e11","Westbranch Dr & Jones Branch Dr","Tysons, VA 22102",38.931089,-77.220729,TRUE,37.0503155619159
"967","Westbranch Dr & Jones Branch Dr",38.9314181,-77.220662,"0x89b64a942d8ea3c5:0x9805778414292e11","Westbranch Dr & Jones Branch Dr","Tysons, VA 22102",38.9314181,-77.220662,FALSE,0
"968","Westbranch Dr & Maitland St",38.9278687,-77.2209404,"0x89b64a94db92dc0d:0xede24f56d3eddb2e","Westbranch Dr & Maitland St","Tysons, VA 22102",38.927943,-77.220829,TRUE,12.693195668692
"969","Western Ave & Pinehurst Cir NW",38.9756049,-77.0667711,"0x89b7c90613b03755:0x8091cbcfa7b1f658","Pinehurst Cir NW & Western Ave","Chevy Chase, MD 20815",38.9756049,-77.0667711,FALSE,0
"970","Westover Library / Washington Blvd & N McKinley Rd",38.8861111,-77.1420867,"0x89b7b45a18266db5:0xa8b2585c22b2582f","Westover Library","1644 McKinley Rd #3, Arlington, VA 22205",38.886048,-77.142317,TRUE,21.1321214818474
"971","Westpark & Jones Branch Dr",38.925248,-77.2189151,"0x89b64aeaeb329ba3:0x35fe1a01764383d2","Jones Branch Dr & Westpark Dr","Tysons, VA 22102",38.924437,-77.217664,TRUE,140.874423172801
"972","Westpark & Park Run Dr",38.928818,-77.226524,"0x89b64a92e7a9ed09:0x6d4ffef836f9c914","Westpark Dr at Park Run Dr","Tysons, VA 22102",38.928854,-77.22518,TRUE,116.326960861097
"973","Westpark Dr & Leesburg Pike",38.9239187,-77.23642,"0x89b64af42220ed49:0x451c8738b976ed20","Westpark Dr & Leesburg Pike","Tysons, VA 22102",38.92403,-77.235955,TRUE,42.0867438880267
"974","Wheaton Library & Community Rec Center",39.0477546,-77.0514992,"0x89b7cf6334a5e8db:0x963291f2ea0bb43b","Wheaton Recreation Center","11701 Georgia Ave, Silver Spring, MD 20902",39.047323,-77.051097,TRUE,59.2415506510729
"975","Wheaton Metro / Georgia Ave & Reedie Dr",38.9369416,-77.0241858,"0x89b7c8107b01aacd:0x10b845d6348ae085","Georgia Ave-Petworth","3700 Georgia Ave NW, Washington, DC 20010",39.038424,-77.05102,TRUE,11520.2031388696
"976","Wheaton Metro/Georgia Ave & Reedie Dr",38.9369416,-77.0241858,"0x89b7c8107b01aacd:0x10b845d6348ae085","Georgia Ave-Petworth","3700 Georgia Ave NW, Washington, DC 20010",38.9369416,-77.0241858,FALSE,0
"977","Wheeler Ave & S. Floyd St.",38.8079259,-77.0999429,"0x89b7b180ff2c11bf:0x9a15f02f2feb7a3e","S Floyd St & Wheeler Ave","Alexandria, VA 22304",38.808161,-77.100796,TRUE,78.4063823274039
"978","White Flint Metro",39.047604,-77.112633,"0x89b7cc2540fb5767:0xbbc569d657e02dcd","North Bethesda","5500 Marinelli Rd, North Bethesda, MD 20852",39.047604,-77.112633,FALSE,0
"979","White House",38.8976763,-77.0365298,"0x89b7b7bcdecbb1df:0x715969d86d0b76bf","The White House","1600 Pennsylvania Avenue NW, Washington, DC 20500",38.8976763,-77.0365298,FALSE,0
"980","White Oak Rec Center",39.045862,-76.975364,"0x89b7c5062ddeacb5:0xf668db371e4814f1","White Oak Community Recreation Center","1700 April Ln, Silver Spring, MD 20904",39.046144,-76.975723,TRUE,44.0956514398885
"981","White Oak Transit Center",39.041004,-76.987882,"0x89b7c59f642c9629:0xae969ce35b28ef05","Lockwood Dr & White Oak Ctr","White Oak, MD 20904",39.04104,-76.987125,TRUE,65.5004107315278
"982","Whitehaven Pkwy & Foxhall Rd NW / GWU Mt. Vernon",38.9178299,-77.0904955,"0x89b7b611fc5d5eb3:0xe3f1ddf41779205c","The George Washington University: Mount Vernon Campus","2100 Foxhall Rd NW, Washington, DC 20007",38.916501,-77.090911,TRUE,152.07654788404
"983","Whiting & Lane Dr",38.8100253,-77.1361496,"0x89b7b24de51cdc1d:0xdc89b08eaa0cfd50","Lane Dr & S Whiting St","Alexandria, VA 22304",38.809709,-77.135788,TRUE,47.102542135307
"984","Wiehle Ave & Reston Station Blvd",38.947762,-77.3401002,"0x89b64833d13f1375:0x5fa421e03d4a287e","Wiehle-Reston East","1908 Reston Station Blvd, Reston, VA 20190",38.947762,-77.3401002,FALSE,0
"985","Wiehle-Reston Metro South",38.947762,-77.3401002,"0x89b64833d13f1375:0x5fa421e03d4a287e","Wiehle-Reston East","1908 Reston Station Blvd, Reston, VA 20190",38.946608,-77.339391,TRUE,142.222520890996
"986","Wilson Blvd & Franklin Rd",38.8904033,-77.0886886,"0x89b7b68837b59f43:0xd5aa91010e5cd3cd","Franklin Rd & Wilson Blvd","Arlington, VA 22201",38.8904033,-77.0886886,FALSE,0
"987","Wilson Blvd & Ft Myer Dr",38.8949052,-77.0720689,"0x89b7b65bdf8cac85:0x2f68dfda20b00481","Fort Myer Dr & Wilson Blvd","Arlington, VA 22209",38.8946,-77.072305,TRUE,39.613119823528
"988","Wilson Blvd & N Edgewood St",38.8892278,-77.0917951,"0x89b7b686325e6879:0x196ae4cda0d02aa6","N Edgewood St & Wilson Blvd","Arlington, VA 22201",38.889396,-77.091862,TRUE,19.5787600863584
"989","Wilson Blvd & N Franklin Rd",38.8904033,-77.0886886,"0x89b7b68837b59f43:0xd5aa91010e5cd3cd","Franklin Rd & Wilson Blvd","Arlington, VA 22201",38.8904,-77.0889,TRUE,18.3000080773293
"990","Wilson Blvd & N Illinois St",38.8766845,-77.1271289,"0x89b7b44040792fcb:0x4a5acc9332684092","N Illinois St & Wilson Blvd","Arlington, VA 22205",38.8766845,-77.1271289,FALSE,0
"991","Wilson Blvd & N Oak St",38.8945351,-77.0738024,"0x89b7b65ead5d7de7:0x70bd171ea5dacb1b","N Oak St & Wilson Blvd","Arlington, VA 22209",38.895068,-77.07386,TRUE,59.4650826016718
"992","Wilson Blvd & N Quincy St",38.8798913,-77.1075426,"0x89b7b42699c29921:0xecb066f025855bb","N Quincy St & Wilson Blvd","Arlington, VA 22203",38.880012,-77.107854,TRUE,30.1116006004692
